"PrimaryKey","ProjectName","ProjectStatus","FundingStatus","ProcurementType","ProjectRegion","ProjectCityTown","CommissionAssignedInfrastructureSector","EstimatedProjectValueRange","EstimatedQuarterBusinessCaseStart","EstimatedQuarterBusinessCaseCompletion","EstimatedQuarterConstructionStart","EstimatedQuarterConstructionCompletion","EstimatedQuarterProjectRangeStart","EstimatedQuarterProjectRangeCompletion","planned_duration","funding_status_indicator","ProjectRegionCode","GDP_Start","CPI_Start","GDP_End","CPI_End","GDP_Delta_Percent","CPI_Delta_Percent","avg_group_delay","predicted_delay","likelihood"
"AKL_30332","Mulberry Grove - seawall renewal","Early planning","Funding source confirmed","Limited","Auckland","Auckland","Water","< 1 million",2021-10-01,2022-10-01,2023-10-01,NA,2022-07-01,2024-10-01,823,1,1,68.588,7.301294,69.83852,2.715554,1.82323438502363,-62.807222938838,-48.2584269662921,134.969177339369,86.9721650124225
"AKL_30354","Anne St, Clarence St, Garden Tce, Kapai Rd Flood Mitigation","Early planning","Funding source confirmed","Selective","Auckland","Auckland","Transport","1 - 5 million",2021-07-01,2024-10-01,NA,NA,2024-07-01,2028-01-01,1279,1,1,69.52124,3.42672,76.72869,1.997825,10.3672632996765,-41.6986214222347,-48.2584269662921,-3.56661567002988,81.6051854780757
"AKL_30381","Bonair Crescent Pond Renewal","Early planning","Funding source confirmed","Selective","Auckland","Auckland","Water","1 - 5 million",2023-10-01,2025-01-01,NA,NA,2024-07-01,2025-01-01,184,1,1,69.52124,3.42672,70.23492,2.514151,1.02656396807651,-26.6309765606761,-48.2584269662921,336.746319864563,96.4180867007075
"AKL_30412","Carbine Lane 7, Waiuku Stormwater Upgrade","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Water","< 1 million",2024-10-01,NA,NA,NA,2024-10-01,2025-04-01,182,0,1,69.83852,2.715554,70.79394,2.389024,1.36804159080118,-12.0244340565498,-48.2584269662921,199.084836558989,89.9736521402604
"AKL_30416","Castor Bay SW Pipe Renewals and Improvements","In planning","Funding source confirmed","Selective","Auckland","Auckland","Transport","1 - 5 million",NA,2021-01-01,NA,NA,2021-01-01,2027-01-01,2191,1,1,66.279,1.436782,74.70523,2.022161,12.7132726806379,40.7423673180761,-48.2584269662921,-593.589932752833,63.9074025007274
"AKL_30429","Culvert Rehabilitation Rotomahana Terrace Remuera","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2028-04-01,1005,0,1,71.39126,2.23914,77.22976,1.996746,8.17817194989974,-10.8253168627241,-48.2584269662921,-56.6937442126737,80.011634233684
"AKL_30566","Murphy Park - rebuild toilet block","In planning","Funding source confirmed","Limited","Auckland","Auckland","Community","< 1 million",2023-10-01,2024-01-01,2024-10-01,NA,2024-01-01,2024-04-01,91,1,1,69.307,4.655029,69.40367,4.013946,0.139480860519144,-13.7718368671817,-48.2584269662921,55.881445661928,77.8701979966573
"AKL_30669","Kaipātiki - renew car parks, paths and structures 2023 - 2025","In planning","Funding source confirmed","Limited","Auckland","Auckland","Transport","1 - 5 million",2021-07-01,2021-10-01,2025-01-01,NA,2021-10-01,2024-04-01,913,1,1,65.62,4.933586,69.40367,4.013946,5.76603169765316,-18.6403966607656,-48.2584269662921,-196.40278059465,75.8210537358023
"AKL_30884","AH - Ground Floor Reception","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Industrial and Commercial","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,0,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,57.0546890345054,80.4473462529138
"AKL_30896","AH - Cyclical Floor Refurb (L15)","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Industrial and Commercial","< 1 million",NA,NA,NA,NA,2033-07-01,2034-04-01,274,0,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,170.492334212703,90.5317340339145
"AKL_30902","AH - Cyclical Floor Refurb (L25)","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Industrial and Commercial","< 1 million",NA,NA,NA,NA,2032-07-01,2033-04-01,274,0,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,170.492334212703,90.5317340339145
"AKL_30914","AH - Replace Building Management System (BMS)","Early planning","Funding source confirmed","Limited","Auckland","Auckland","Industrial and Commercial","< 1 million",NA,2024-04-01,NA,NA,2023-07-01,2024-07-01,366,1,1,69.609,6.029285,69.52124,3.42672,-0.126075651137049,-43.1654002091459,-48.2584269662921,276.999324863852,100
"AKL_30915","AH - Replace Gunnebo Access Control","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Industrial and Commercial","< 1 million",NA,NA,NA,NA,2030-07-01,2031-04-01,274,0,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,170.492334212703,90.5317340339145
"AKL_30919","AH - Replace Sprinkler Booster Pumps","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Industrial and Commercial","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,170.492334212703,90.5317340339145
"AKL_30920","AH - Replace Fire Alarm & Control Panel","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Community","< 1 million",NA,NA,NA,NA,2026-07-01,2028-04-01,640,0,1,73.65541,2.048457,77.22976,1.996746,4.85280035777412,-2.52438786852739,-48.2584269662921,56.7439009655241,77.9466304020182
"AKL_30923","AH - Replace Surveillance and Security System","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Social","1 - 5 million",NA,NA,NA,NA,2030-07-01,2031-04-01,274,0,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,173.675900658806,100
"AKL_30924","AH - Replace High Level Lights (Lobby & Canopy)","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2026-04-01,639,0,1,69.52124,3.42672,73.10828,2.067911,5.15963179022697,-39.6533419713312,-48.2584269662921,57.0546890345054,83.4235249629778
"AKL_30926","AH - Re-Clad Cooling Tower","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Industrial and Commercial","< 1 million",NA,NA,NA,NA,2026-07-01,2027-04-01,274,0,1,73.65541,2.048457,75.21558,2.014421,2.11820150074516,-1.66154329819957,-48.2584269662921,170.492334212703,90.5317340339145
"AKL_30939","Mahurangi East Library -  BOH Workspace Refresh","In planning","Funding source confirmed","Limited","Auckland","Auckland","Community","< 1 million",NA,NA,NA,NA,2022-07-01,2026-04-01,1370,1,1,68.588,7.301294,73.10828,2.067911,6.59048230011081,-71.6774725137763,-48.2584269662921,-341.616494565236,42.6431855696013
"AKL_30944","Manukau Memorial Garden - BOH Workspace Refresh","In planning","Funding source confirmed","Limited","Auckland","Auckland","Community","< 1 million",NA,NA,NA,NA,2023-07-01,2026-04-01,1005,1,1,69.609,6.029285,73.10828,2.067911,5.02705109971412,-65.7022184222507,-48.2584269662921,-228.178849387038,52.696242282561
"AKL_30975","REG - BOH Workspace Refresh (Proxy)","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Industrial and Commercial","1 - 5 million",NA,NA,NA,NA,2021-07-01,2031-04-01,3561,0,1,68.294,3.342884,77.72758,1.99759,13.8131900313351,-40.2435142828767,-48.2584269662921,-847.884482082936,0
"AKL_31143","Geotechnical Risk Workstream","Early planning","Funding source confirmed","Limited","Auckland","Auckland","Education and Research","< 1 million",NA,NA,NA,NA,2021-07-01,2031-07-01,3652,1,1,68.294,3.342884,77.72758,1.99759,13.8131900313351,-40.2435142828767,-48.2584269662921,-744.250269808908,43.7704398153816
"AKL_31226","CPT: Stream Restoration 203 and 211 Richardson Rd","In planning","Funding source confirmed","Selective","Auckland","Auckland","Water","1 - 5 million",2020-01-01,2022-01-01,NA,NA,2022-01-01,2025-07-01,1277,1,1,67.989,5.949008,71.39126,2.23914,5.00413302151818,-62.3611197026462,-48.2584269662921,-309.529637703867,66.1635593156219
"AKL_31227","Beach Rd 472, Murrays Bay SW Pipe renewal","In planning","Funding source confirmed","Limited","Auckland","Auckland","Transport","< 1 million",2021-07-01,2023-07-01,NA,NA,2023-07-01,2025-04-01,640,1,1,69.609,6.029285,70.79394,2.389024,1.70227987760205,-60.3763298633254,-48.2584269662921,-114.741204208841,78.270497367301
"AKL_31295","4 Lavas Place, Mt Wellington","In planning","Funding source confirmed","Limited","Auckland","Auckland","Industrial and Commercial","< 1 million",2022-04-01,2023-07-01,NA,NA,2023-07-01,2025-01-01,550,1,1,69.609,6.029285,70.23492,2.514151,0.899194069732374,-58.3010091578023,-48.2584269662921,-86.7702780005179,67.6615841904836
"AKL_31296","6 Freeland Ave, Mt Roskill, Pipe Renewal","In planning","Funding source confirmed","Limited","Auckland","Auckland","Transport","< 1 million",2022-04-01,2024-07-01,NA,NA,2024-07-01,2025-01-01,184,1,1,69.52124,3.42672,70.23492,2.514151,1.02656396807651,-26.6309765606761,-48.2584269662921,26.9781552466612,82.5213776201916
"AKL_31312","Rosedale Closed Landfill Stability and Leachate System Remedial Works","In planning","Funding source confirmed","Limited","Auckland","Auckland","Waste","1 - 5 million",2021-10-01,2023-04-01,NA,NA,2022-10-01,2027-04-01,1643,1,1,69.816,7.233273,75.21558,2.014421,7.73401512547267,-72.1506294591674,-48.2584269662921,-423.278070951046,0
"AKL_31367","Angelo Stream: Angelo Avenue Culvert Upgrade, Howick","Early planning","Funding source confirmed","To be determined","Auckland","Auckland","Water","25 - 50 million",2021-07-01,2024-10-01,NA,NA,2024-07-01,2027-04-01,1004,1,1,69.52124,3.42672,75.21558,2.014421,8.19079176378327,-41.2143098940094,-48.2584269662921,138.184096046765,87.1226670463209
"AKL_31663","Howick LB - Relocate LB Office & Fitout","In planning","Funding source confirmed","Limited","Auckland","Auckland","Industrial and Commercial","1 - 5 million",NA,NA,NA,NA,2022-04-01,2025-04-01,1096,1,1,67.898,6.928839,70.79394,2.389024,4.26513299360807,-65.5205727828284,-48.2584269662921,-253.27699721824,52.8594581229334
"AKL_31664","Whau LB - Relocate LB Office & Fitout","In planning","Funding source confirmed","Limited","Auckland","Auckland","Industrial and Commercial","1 - 5 million",NA,NA,NA,NA,2022-04-01,2026-04-01,1461,1,1,67.898,6.928839,73.10828,2.067911,7.67368700108987,-70.1550144259377,-48.2584269662921,-366.714642396438,42.7750703419327
"AKL_31666","Manurewa LB - Relocate LB Office & Fitout","In planning","Funding source confirmed","Limited","Auckland","Auckland","Industrial and Commercial","1 - 5 million",NA,NA,NA,NA,2022-04-01,2026-04-01,1461,1,1,67.898,6.928839,73.10828,2.067911,7.67368700108987,-70.1550144259377,-48.2584269662921,-366.714642396438,42.7750703419327
"AKL_31667","Hibiscus Bays LB - Relocate LB Office & Fitout","In planning","Funding source confirmed","Limited","Auckland","Auckland","Industrial and Commercial","1 - 5 million",NA,NA,NA,NA,2022-07-01,2024-10-01,823,1,1,68.588,7.301294,69.83852,2.715554,1.82323438502363,-62.807222938838,-48.2584269662921,-168.431854386328,60.4020276139284
"AKL_31845","Allan Brewster Leisure Centre - renew interior of the building","In planning","Funding source confirmed","Limited","Auckland","Auckland","Community","< 1 million",2023-04-01,2023-04-01,2025-04-01,NA,2023-04-01,2024-07-01,457,1,1,69.266,6.654991,69.52124,3.42672,0.368492478272169,-48.5090212744089,-48.2584269662921,-57.8669875852511,67.7895986625662
"AKL_31887","Muriwai Regional Park - develop access improvements and park infrastructure","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Community","1 - 5 million",NA,NA,NA,NA,2022-07-01,2025-04-01,1005,0,1,68.588,7.301294,70.79394,2.389024,3.21621858050973,-67.279443890357,-48.2584269662921,-53.510177766571,68.17570731394
"AKL_33280","32 Kaitawa Street, Otara, Pipe Renewal","Early planning","Funding source confirmed","Limited","Auckland","Auckland","Transport","< 1 million",2022-01-01,NA,NA,NA,2022-01-01,2025-07-01,1277,1,1,67.989,5.949008,71.39126,2.23914,5.00413302151818,-62.3611197026462,-48.2584269662921,-6.12860597816984,81.5283384329662
"AKL_33281","25 Railway Street West, Papakura, Pipe Renewals","In planning","Funding source confirmed","Selective","Auckland","Auckland","Transport","1 - 5 million",2022-01-01,2023-07-01,NA,NA,2023-07-01,2025-04-01,640,1,1,69.609,6.029285,70.79394,2.389024,1.70227987760205,-60.3763298633254,-48.2584269662921,-111.557637762738,78.365988624046
"AKL_33282","16 Constable Road, Waiuku, Pipe Renewals","Early planning","Funding source confirmed","Limited","Auckland","Auckland","Transport","< 1 million",2022-01-01,2024-10-01,NA,NA,2024-07-01,2026-07-01,730,1,1,69.52124,3.42672,73.65541,2.048457,5.94662868498893,-40.2210568707102,-48.2584269662921,163.872467754636,86.6275303152713
"AKL_33284","155 Edinburgh Street, Pukekohe, Pipe Renewals","Early planning","Funding source confirmed","Limited","Auckland","Auckland","Transport","< 1 million",2022-01-01,2024-07-01,NA,NA,2024-07-01,2025-04-01,274,1,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,305.591827210138,90.878410568162
"AKL_35960","8 Howe Street, Freemans Bay, Pipe Renewal","Early planning","Funding source confirmed","Limited","Auckland","Auckland","Transport","< 1 million",2022-01-01,2024-07-01,NA,NA,2024-07-01,2025-01-01,184,1,1,69.52124,3.42672,70.23492,2.514151,1.02656396807651,-26.6309765606761,-48.2584269662921,333.562753418461,91.7174000917588
"AKL_35961","City Road 3, Auckland Central, Pipe Renewal","In planning","Funding source confirmed","Selective","Auckland","Auckland","Transport","1 - 5 million",2022-01-01,2024-01-01,NA,NA,2024-01-01,2025-01-01,366,1,1,69.307,4.655029,70.23492,2.514151,1.33885466114534,-45.9906479637399,-48.2584269662921,-26.4017068618443,80.9202456181075
"AKL_36197","89 Nuffield Street, Newmarket, Pipe Renewal","In planning","Funding source confirmed","Limited","Auckland","Auckland","Transport","< 1 million",2022-01-01,2024-07-01,NA,NA,2024-07-01,2025-07-01,365,1,1,69.52124,3.42672,71.39126,2.23914,2.68985420858431,-34.656464490825,-48.2584269662921,-29.2744852389657,80.8340764671802
"AKL_36198","68 St Michaels Avenue, Pt Chevalier, Pipe Renewal","In planning","Funding source confirmed","Selective","Auckland","Auckland","Transport","1 - 5 million",2022-01-01,2024-04-01,NA,NA,2024-04-01,2025-10-01,548,1,1,69.40367,4.013946,71.97811,2.149748,3.70937156493309,-46.4430263884965,-48.2584269662921,-82.9651354164525,79.2236223592783
"AKL_36199","2 Vernon Street, Papakura, Pipe Renewal","In planning","Funding source confirmed","Selective","Auckland","Auckland","Transport","1 - 5 million",2022-01-01,2023-01-01,NA,NA,2023-01-01,2025-07-01,912,1,1,69.505,7.219251,71.39126,2.23914,2.71384792460975,-68.9837629970201,-48.2584269662921,-196.091992525669,75.8303758416201
"AKL_36370","Downing Street water quality improvement","Early planning","Funding source confirmed","Selective","Auckland","Auckland","Water","1 - 5 million",2022-07-01,2025-01-01,NA,NA,2025-01-01,2028-04-01,1186,1,1,70.23492,2.514151,77.22976,1.996746,9.95920547784492,-20.5797106060853,-48.2584269662921,25.3366747452369,81.8398689503669
"AKL_36373","24 Pleasant St, and 113 Queenstown Rd, Onehunga Pipe Renewal","Early planning","Funding source confirmed","Limited","Auckland","Auckland","Transport","< 1 million",2022-04-01,2024-10-01,NA,NA,2024-07-01,2026-01-01,549,1,1,69.52124,3.42672,72.54655,2.100296,4.35163411929935,-38.7082691319979,-48.2584269662921,220.125108240263,88.3148314682827
"AKL_36378","Atkin Avenue 31, Mission Bay, Pipe renewal","Early planning","Funding source confirmed","Selective","Auckland","Auckland","Transport","1 - 5 million",2022-07-01,2025-01-01,NA,NA,2025-01-01,2028-04-01,1186,1,1,70.23492,2.514151,77.22976,1.996746,9.95920547784492,-20.5797106060853,-48.2584269662921,25.3366747452369,82.4721413191258
"AKL_36407","Glenfield Pool Boiler Replacement","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Community","< 1 million",NA,NA,NA,NA,2022-07-01,2024-04-01,640,0,1,68.588,7.301294,69.40367,4.013946,1.18923135242318,-45.0241833844795,-48.2584269662921,56.7439009655241,77.9466304020182
"AKL_36824","1/53 Newington Road, Henderson Pipe Renewal","Early planning","Funding source confirmed","Selective","Auckland","Auckland","Transport","1 - 5 million",2022-07-01,2024-07-01,NA,NA,2024-07-01,2025-07-01,365,1,1,69.52124,3.42672,71.39126,2.23914,2.68985420858431,-34.656464490825,-48.2584269662921,280.493679378936,90.1255901954924
"AKL_37197","Cautley St, Stanley Point SW Pipe Renewals","Early planning","Funding source confirmed","Selective","Auckland","Auckland","Water","1 - 5 million",2021-07-01,2024-10-01,NA,NA,2024-07-01,2025-07-01,365,1,1,69.52124,3.42672,71.39126,2.23914,2.68985420858431,-34.656464490825,-48.2584269662921,280.493679378936,93.7846960691589
"AKL_37220","957 State Highway 16 Wetland Renewal","Early planning","Funding source confirmed","Selective","Auckland","Auckland","Water","1 - 5 million",2022-10-01,2025-04-01,NA,NA,2024-04-01,2026-04-01,730,1,1,69.40367,4.013946,73.10828,2.067911,5.33777248378938,-48.4818430541916,-48.2584269662921,167.056034200739,88.4742674475279
"AKL_37238","AH - Federal Street Meeting Space Fitout","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Industrial and Commercial","1 - 5 million",NA,NA,NA,NA,2026-07-01,2027-04-01,274,0,1,73.65541,2.048457,75.21558,2.014421,2.11820150074516,-1.66154329819957,-48.2584269662921,173.675900658806,90.8147469483545
"AKL_37249","AH - Level 3 Fitout","Early planning","Funding source to be confirmed","Limited","Auckland","Auckland","Industrial and Commercial","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,0,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,57.0546890345054,80.4473462529138
