"PrimaryKey","ProjectName","ProjectStatus","FundingStatus","ProcurementType","ProjectRegion","ProjectCityTown","CommissionAssignedInfrastructureSector","EstimatedProjectValueRange","EstimatedQuarterBusinessCaseStart","EstimatedQuarterBusinessCaseCompletion","EstimatedQuarterConstructionStart","EstimatedQuarterConstructionCompletion","EstimatedQuarterProjectRangeStart","EstimatedQuarterProjectRangeCompletion","planned_duration","funding_status_indicator","ProjectRegionCode","GDP_Start","CPI_Start","GDP_End","CPI_End","GDP_Delta_Percent","CPI_Delta_Percent","avg_group_delay","predicted_delay","likelihood"
"IP011293","Maritime Boat Ramp Parking Rangitane(DFP0908)","In planning","Funding source to be confirmed","Open","Northland",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2009-07-01,2025-07-01,5844,0,10,49.364,1.665125,71.39126,2.23914,44.6221132809335,34.4727873282787,-137.25,-1227.68268815455,0
"IP011305","IAF Greenacres Drive, widening Kawakawa","In planning","Part funded","Selective","Northland",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2023-01-01,2028-10-01,2100,0,10,69.505,7.219251,77.72758,1.99759,11.8301992662399,-72.3296779679776,-137.25,-439.184690919031,59.4867468470333
"IP011332","Amenity lighting, BOI, Whangaroa ward","Scoping and problem definition","Funding source to be confirmed","To be determined","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,10,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-137.25,22.5925441884773,94.3246609328929
"IP011333","Amenity Lighting, Kaikohe, Hokianga ward","Scoping and problem definition","Funding source to be confirmed","To be determined","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,10,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-137.25,22.5925441884773,94.3246609328929
"IP011334","Amenity lighting, Te Hiku ward","Scoping and problem definition","Funding source to be confirmed","To be determined","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,10,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-137.25,22.5925441884773,94.3246609328929
"IP011339","New Bridge Kaitaia Transfer Station","Scoping and problem definition","Funding source to be confirmed","Direct","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2024-04-01,2025-04-01,365,0,10,69.40367,4.013946,70.79394,2.389024,2.00316496231395,-40.4819098214077,-137.25,-1.00717405470406,92.5442246226988
"IP011340","Kaitaia Weighbridge Renewals","Scoping and problem definition","Funding source confirmed","To be determined","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2024-04-01,2026-04-01,730,1,10,69.40367,4.013946,73.10828,2.067911,5.33777248378938,-48.4818430541916,-137.25,13.2297419956802,93.6183019493895
"IP013001","Town Beautification Western","Scoping and problem definition","Funding source confirmed","To be determined","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-07-01,2025-04-01,640,1,10,69.609,6.029285,70.79394,2.389024,1.70227987760205,-60.3763298633254,-137.25,16.1275477250246,93.8369214467601
"IP013002","Town Beautification Eastern","Scoping and problem definition","Funding source confirmed","To be determined","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-07-01,2025-04-01,640,1,10,69.609,6.029285,70.79394,2.389024,1.70227987760205,-60.3763298633254,-137.25,16.1275477250246,93.8369214467601
"IP013006","TIF Taipa Beachfront Remedial Works","Under construction","Fully funded","Direct","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2025-04-01,548,0,10,69.371,5.649241,70.79394,2.389024,2.05120295224231,-57.7107083942781,-137.25,-49.7872737182765,88.8641018449193
"IP013009","Paihia Waterfront Improvements","In planning","Funding source confirmed","To be determined","Northland",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2023-01-01,2025-04-01,821,1,10,69.505,7.219251,70.79394,2.389024,1.85445651391988,-66.9075919371691,-137.25,-67.9527384273614,87.4936425611967
"IP013010","Waipapa Baysport capark surfacing","In planning","Funding source confirmed","To be determined","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2024-01-01,2025-04-01,456,1,10,69.307,4.655029,70.79394,2.389024,2.14543985456015,-48.6786441072655,-137.25,34.9684270487915,95.2583361144421
"IP004159","Waitotara Pipeline River Crossing","In procurement","Funding source confirmed","Limited","Manawatū - Whanganui",NA,"Transport","< 1 million",NA,NA,NA,NA,2021-10-01,2026-04-01,1643,1,6,65.62,4.933586,73.10828,2.067911,11.4115818348064,-58.085031861206,0,-93.9054362107121,23.254431615642
"IP008131","200 Line Kiwirail Drury realignment","In procurement","Funding source confirmed","Limited","Auckland",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2022-10-01,2025-10-01,1096,1,1,69.816,7.233273,71.97811,2.149748,3.09686891257018,-70.2797336696679,-324.35,-245.607598691344,45.0175415691545
"IP012185","Aerodrome Road additional pump station and reticulation","Early planning","Funding source to be confirmed","Limited","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2029-04-01,640,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3751.51534814672,86.1540654205447
"IP012186","Campion Rd pump Land - IAF","Early planning","Funding source confirmed","Direct","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2025-07-01,2027-04-01,639,1,4,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-5113,-3645.62680097911,94.2928823053561
"IP012191","Localised Urban Upgrades","In planning","Part funded","Direct","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2024-07-01,2038-04-01,5022,0,4,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-5113,-4872.40662129842,0
"IP012192","NorthWestern Interceptor","Scoping and problem definition","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","5 - 25 million",2023-10-01,2024-01-01,NA,NA,2031-07-01,2034-04-01,1005,0,4,77.72758,1.99759,77.72758,1.99759,0,0,-5113,-3860.38316742958,77.7862554024374
"IP012207","Graham/Delatour Road","Under review","Funding source confirmed","Direct","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2024-07-01,2025-04-01,274,1,4,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-5113,-3571.3754190211,100
"IP012208","Integrated Catchment Plan","Under review","Part funded","To be determined","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2024-07-01,2031-04-01,2465,0,4,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-5113,-4180.33928795076,53.1937537036983
"IP012216","Whataupoko","In planning","Funding source confirmed","Limited","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2024-07-01,2026-04-01,639,1,4,69.52124,3.42672,73.10828,2.067911,5.15963179022697,-39.6533419713312,-5113,-3681.57043808884,91.5301786094864
"IP012217","Anzac and Kahutia Bulk Mains","Early planning","Funding source to be confirmed","Open","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2031-07-01,2032-04-01,275,0,4,77.72758,1.99759,77.72758,1.99759,0,0,-5113,-3670.78601499626,92.3590920954738
"IP012221","City Centre Derby Str. Upgrade","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2030-07-01,2031-04-01,274,0,4,77.72758,1.99759,77.72758,1.99759,0,0,-5113,-3665.59420806038,92.7581453177787
"IP012223","Kaiti (Hinaki, Waimata) Upgrades","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2031-07-01,2032-04-01,275,0,4,77.72758,1.99759,77.72758,1.99759,0,0,-5113,-3665.85413767982,92.7381665794534
"IP012224","Kaiti Bulk Main - Crawford Road","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2030-07-01,2032-04-01,640,0,4,77.72758,1.99759,77.72758,1.99759,0,0,-5113,-3765.66032608922,85.0668526067602
"IP012225","Kaiti Bulk Mains - De Latour/Wainui","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2028-07-01,2034-04-01,2100,0,4,77.72758,1.99759,77.72758,1.99759,0,0,-5113,-4145.15757046102,55.8978946519057
"IP012226","Outer Kaiti Bulk Main Stage 2","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2032-07-01,2033-04-01,274,0,4,77.72758,1.99759,77.72758,1.99759,0,0,-5113,-3665.59420806038,92.7581453177787
"IP012227","Roebuck and Te Hapara Upgrades","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2030-04-01,1005,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3846.38965923967,78.8618259318311
"IP012228","S/W Elgin/cbd/te Hapara Upgrades","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2030-04-01,1005,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3846.38965923967,78.8618259318311
"IP012240","Dam Road Realignments and culvert renewals","In planning","Funding source confirmed","Direct","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2024-07-01,2026-04-01,639,1,4,69.52124,3.42672,73.10828,2.067911,5.15963179022697,-39.6533419713312,-5113,-3676.6385607724,91.909253093466
"IP012243","Sang Dam Slump Remedial Works","In planning","Part funded","Limited","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2024-07-01,2028-04-01,1370,0,4,69.52124,3.42672,77.22976,1.996746,11.0880070608637,-41.7301092589999,-5113,-3931.91467386242,72.2881930725235
"IP012249","Whatatutu Reticulation Renewal","In planning","Funding source confirmed","Direct","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2024-07-01,2026-04-01,639,1,4,69.52124,3.42672,73.10828,2.067911,5.15963179022697,-39.6533419713312,-5113,-3676.6385607724,91.909253093466
"IP012250","Local Urban Upgrades","Scoping and problem definition","Part funded","Procurement not required","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2024-07-01,2038-04-01,5022,0,4,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-5113,-4840.04744752385,2.48719429003188
"IP012255","Bulk Distribution - Waingake Trunk Main Refurbishment","Early planning","Funding source to be confirmed","Limited","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2034-04-01,2466,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-4226.14683323092,49.6728892386513
"IP012257","Rabbit Road, Dams Access Roads and Bush Intake Road Culverts renewals","Early planning","Funding source to be confirmed","Direct","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2038-04-01,3927,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-4600.97212990571,20.8630270294511
"IP012259","Demand Management Initiatives","Early planning","Funding source to be confirmed","Limited","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2031-04-01,1370,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3941.26397033263,71.5695864431175
"IP012261","Lytton Road bulk main renewal/upgrade","Early planning","Funding source to be confirmed","Direct","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2029-04-01,640,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3751.51534814672,86.1540654205447
"IP012262","Manutuke mains pressure","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2029-04-01,640,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3746.58347083028,86.5331399045243
"IP012263","Matawhero area rider mains","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2029-04-01,640,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3746.58347083028,86.5331399045243
"IP012264","Ormond Road to Hospital Hill reservoir second supply main","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2030-04-01,1005,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3846.38965923967,78.8618259318311
"IP012271","Te Arai swingbridge resilience","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2030-04-01,1005,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3841.45778192323,79.2409004158107
"IP012273","Waingake access roads and fords reinstatement","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2028-04-01,275,0,4,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-5113,-3655.23556490469,93.5543324605287
"IP012277","Waingake transmission main renewals","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","1 - 5 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2034-04-01,2466,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-4226.14683323092,49.6728892386513
"IP012278","Waingake Treatment Plant road reseal","Early planning","Funding source to be confirmed","To be determined","Gisborne","Gisborne","Transport","< 1 million",2023-10-01,2024-01-01,NA,NA,2027-07-01,2030-04-01,1005,0,4,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-5113,-3841.45778192323,79.2409004158107
"IP000626","Hamilton Transport Network Renewals and Maintenance","Under construction","Fully funded","Open","Waikato","Hamilton","Transport","100 - 250 million",NA,NA,NA,NA,2023-07-01,2028-04-01,1736,0,16,69.609,6.029285,77.22976,1.996746,10.9479521326265,-66.8825407987846,-102.875,25.2032905523496,48.0491807443117
"IP000637","Hamilton Eastern Pathways Cycling and Public Transport Network Improvements","Under review","Funding source to be confirmed","Open","Waikato","Hamilton","Transport","25 - 50 million",NA,2021-10-01,NA,NA,2021-07-01,2029-04-01,2831,0,16,68.294,3.342884,77.72758,1.99759,13.8131900313351,-40.2435142828767,-102.875,-460.402498862509,36.2206695034408
"IP005501","Hamilton Biking Network Programme","Under review","Funding source to be confirmed","Open","Waikato","Hamilton","Transport","50 - 100 million",2019-04-01,2022-07-01,NA,NA,2021-07-01,2029-10-01,3014,0,16,68.294,3.342884,77.72758,1.99759,13.8131900313351,-40.2435142828767,-102.875,-414.550233581698,37.3375508238777
"IP005507","Boundary/Heaphy Intersection Upgrade","Under review","Funding source confirmed","Open","Waikato","Hamilton","Transport","5 - 25 million",NA,NA,NA,NA,2024-07-01,2027-04-01,1004,1,16,69.52124,3.42672,75.21558,2.014421,8.19079176378327,-41.2143098940094,-102.875,-17.0259699375698,47.0205495103213
"IP010810","1016_011 - Pavement Rehabilitation - Pukekauri Rd","Under construction","Part funded","Open","Waikato","Hauraki","Transport","1 - 5 million",NA,NA,NA,NA,2023-07-01,2025-04-01,640,0,16,69.609,6.029285,70.79394,2.389024,1.70227987760205,-60.3763298633254,-102.875,-50.8925632282308,46.1956182838809
"IP010811","1017_001 - Sealed Road Resurfacing","In procurement","Part funded","Open","Waikato","Hauraki","Transport","25 - 50 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,0,16,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-102.875,-661.04169623831,31.3334481126524
"IP010814","1146_001 - Paeroa Urban Streetscape","Early planning","Fully funded","Open","Waikato","Hauraki","Transport","1 - 5 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,16,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-102.875,47.4979753130013,48.5922404339847
"IP010815","1225_001 - Waihi Urban Streetscape","On hold","Funding source to be confirmed","Open","Waikato","Hauraki","Transport","1 - 5 million",NA,NA,NA,NA,2024-07-01,2028-04-01,1370,0,16,69.52124,3.42672,77.22976,1.996746,11.0880070608637,-41.7301092589999,-102.875,-188.756563675962,42.8374913534495
"IP012620","1000_001 - Access and Mobility","Early planning","Funding source to be confirmed","To be determined","Waikato","Hauraki","Transport","1 - 5 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,0,16,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-102.875,-754.423214437169,29.0588369737783
"IP012621","1001_001 - Minor Improvements (Levels of Service)","Under review","Funding source to be confirmed","To be determined","Waikato","Hauraki","Transport","5 - 25 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,0,16,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-102.875,-754.271744684586,29.0625265131333
"IP012622","1001_010 - Speed Management Plan and Implementation","In planning","Funding source to be confirmed","To be determined","Waikato","Hauraki","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,16,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-102.875,20.0706788548722,47.9241592629332
"IP012623","1001_012 - Whakakawa Coast Improvements","Early planning","Funding source to be confirmed","To be determined","Waikato","Hauraki","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,16,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-102.875,52.4298526294473,48.7123723754644
"IP012624","1001_013 - Drainage Improvements - Resilience","Early planning","Funding source to be confirmed","To be determined","Waikato","Hauraki","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,16,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-102.875,52.4298526294473,48.7123723754644
